DATE,NUM_DAILY_DIED,MA7_NUM_DAILY_DIED,NUM_DAILY_DIED_per_100kpop,MA7_NUM_DAILY_DIED_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-12-26,1.0,3.714285714285714,0.0071309109670310645,0.026486240734686684,Metropolitan Manila,NCR,PH130000000
2020-12-27,9.0,4.142857142857142,0.06417819870327958,0.029542345434842857,Metropolitan Manila,NCR,PH130000000
2020-12-28,2.0,4.0,0.014261821934062129,0.028523643868124133,Metropolitan Manila,NCR,PH130000000
2020-12-29,7.0,4.142857142857142,0.04991637676921745,0.029542345434842857,Metropolitan Manila,NCR,PH130000000
2020-12-30,8.0,4.0,0.057047287736248516,0.028523643868124133,Metropolitan Manila,NCR,PH130000000
2020-12-31,3.0,4.285714285714286,0.021392732901093194,0.03056104700156158,Metropolitan Manila,NCR,PH130000000
2021-01-01,0.0,4.285714285714286,0.0,0.03056104700156158,Metropolitan Manila,NCR,PH130000000
2021-01-02,0.0,4.142857142857142,0.0,0.02954234543484286,Metropolitan Manila,NCR,PH130000000
2021-01-03,0.0,2.8571428571428568,0.0,0.020374031334374352,Metropolitan Manila,NCR,PH130000000
2021-01-04,0.0,2.571428571428571,0.0,0.018336628200936903,Metropolitan Manila,NCR,PH130000000
2021-01-05,8.0,2.714285714285714,0.057047287736248516,0.019355329767655624,Metropolitan Manila,NCR,PH130000000
2021-01-06,5.0,2.2857142857142856,0.035654554835155325,0.016299225067499454,Metropolitan Manila,NCR,PH130000000
2021-01-07,2.0,2.142857142857143,0.014261821934062129,0.01528052350078073,Metropolitan Manila,NCR,PH130000000
2021-01-08,0.0,2.142857142857143,0.0,0.01528052350078073,Metropolitan Manila,NCR,PH130000000
2021-01-09,0.0,2.142857142857143,0.0,0.01528052350078073,Metropolitan Manila,NCR,PH130000000
2021-01-10,2.0,2.4285714285714284,0.014261821934062129,0.017317926634218175,Metropolitan Manila,NCR,PH130000000
2021-01-11,0.0,2.4285714285714284,0.0,0.017317926634218175,Metropolitan Manila,NCR,PH130000000
2021-01-12,1.0,1.4285714285714284,0.0071309109670310645,0.010187015667187112,Metropolitan Manila,NCR,PH130000000
2021-01-13,13.0,2.571428571428571,0.09270184257140383,0.0183366282009369,Metropolitan Manila,NCR,PH130000000
2021-01-14,4.0,2.8571428571428568,0.028523643868124258,0.02037403133437435,Metropolitan Manila,NCR,PH130000000
2021-01-15,29.0,7.0,0.20679641804390086,0.04991637676921732,Metropolitan Manila,NCR,PH130000000
2021-01-16,0.0,7.0,0.0,0.04991637676921732,Metropolitan Manila,NCR,PH130000000
2021-01-17,0.0,6.7142857142857135,0.0,0.04787897363577988,Metropolitan Manila,NCR,PH130000000
2021-01-18,0.0,6.7142857142857135,0.0,0.04787897363577988,Metropolitan Manila,NCR,PH130000000
2021-01-19,33.0,11.285714285714285,0.23532006191202512,0.08047742377077903,Metropolitan Manila,NCR,PH130000000
2021-01-20,6.0,10.285714285714285,0.04278546580218639,0.07334651280374796,Metropolitan Manila,NCR,PH130000000
2021-01-21,1.0,9.857142857142856,0.0071309109670310645,0.07029040810359179,Metropolitan Manila,NCR,PH130000000
2021-01-22,1.0,5.857142857142857,0.0071309109670310645,0.04176676423546754,Metropolitan Manila,NCR,PH130000000
2021-01-23,22.0,9.0,0.1568800412746834,0.06417819870327945,Metropolitan Manila,NCR,PH130000000
2021-01-24,27.0,12.857142857142856,0.19253459610983875,0.091683141004685,Metropolitan Manila,NCR,PH130000000
2021-01-25,32.0,17.428571428571427,0.22818915094499406,0.12428159113968414,Metropolitan Manila,NCR,PH130000000
2021-01-26,46.0,19.285714285714285,0.32802190448342894,0.13752471150702753,Metropolitan Manila,NCR,PH130000000
2021-01-27,44.0,24.71428571428571,0.3137600825493668,0.17623537104233902,Metropolitan Manila,NCR,PH130000000
2021-01-28,35.0,29.57142857142857,0.24958188384608726,0.21087122431077562,Metropolitan Manila,NCR,PH130000000
2021-01-29,5.0,30.142857142857142,0.035654554835155325,0.21494603057765052,Metropolitan Manila,NCR,PH130000000
2021-01-30,29.0,31.142857142857142,0.20679641804390086,0.22207694154468158,Metropolitan Manila,NCR,PH130000000
2021-01-31,51.0,34.57142857142857,0.3636764593185843,0.24652577914593093,Metropolitan Manila,NCR,PH130000000
2021-02-01,40.0,35.714285714285715,0.2852364386812426,0.25467539167968073,Metropolitan Manila,NCR,PH130000000
2021-02-02,46.0,35.714285714285715,0.32802190448342894,0.25467539167968073,Metropolitan Manila,NCR,PH130000000
2021-02-03,41.0,35.285714285714285,0.29236734964827366,0.25161928697952457,Metropolitan Manila,NCR,PH130000000
2021-02-04,3.0,30.71428571428571,0.021392732901093194,0.2190208368445254,Metropolitan Manila,NCR,PH130000000
2021-02-05,26.0,33.714285714285715,0.18540368514280767,0.2404135697456186,Metropolitan Manila,NCR,PH130000000
2021-02-06,26.0,33.285714285714285,0.18540368514280767,0.23735746504546243,Metropolitan Manila,NCR,PH130000000
2021-02-07,45.0,32.42857142857142,0.3208909935163979,0.23124525564515008,Metropolitan Manila,NCR,PH130000000
2021-02-08,11.0,28.285714285714285,0.0784400206373417,0.2017029102103071,Metropolitan Manila,NCR,PH130000000
2021-02-09,20.0,24.57142857142857,0.1426182193406213,0.1752166694756203,Metropolitan Manila,NCR,PH130000000
2021-02-10,55.0,26.57142857142857,0.39220010318670856,0.18947849140968243,Metropolitan Manila,NCR,PH130000000
2021-02-11,48.0,33.0,0.3422837264174911,0.23532006191202498,Metropolitan Manila,NCR,PH130000000
2021-02-12,6.0,30.142857142857142,0.04278546580218639,0.21494603057765052,Metropolitan Manila,NCR,PH130000000
2021-02-13,1.0,26.57142857142857,0.0071309109670310645,0.18947849140968243,Metropolitan Manila,NCR,PH130000000
2021-02-14,1.0,20.285714285714285,0.0071309109670310645,0.14465562247405858,Metropolitan Manila,NCR,PH130000000
2021-02-15,0.0,18.71428571428571,0.0,0.13344990524015263,Metropolitan Manila,NCR,PH130000000
2021-02-16,3.0,16.285714285714285,0.021392732901093194,0.11613197860593433,Metropolitan Manila,NCR,PH130000000
2021-02-17,19.0,11.142857142857142,0.13548730837359022,0.07945872220406028,Metropolitan Manila,NCR,PH130000000
2021-02-18,36.0,9.428571428571429,0.2567127948131183,0.0672343034034356,Metropolitan Manila,NCR,PH130000000
2021-02-19,25.0,12.142857142857142,0.1782727741757766,0.08658963317109135,Metropolitan Manila,NCR,PH130000000
2021-02-20,59.0,20.428571428571427,0.4207237470548328,0.1456743240407773,Metropolitan Manila,NCR,PH130000000
2021-02-21,4.0,20.857142857142858,0.028523643868124258,0.14873042874093348,Metropolitan Manila,NCR,PH130000000
2021-02-22,0.0,20.857142857142858,0.0,0.14873042874093348,Metropolitan Manila,NCR,PH130000000
2021-02-23,0.0,20.428571428571427,0.0,0.1456743240407773,Metropolitan Manila,NCR,PH130000000
2021-02-24,4.0,18.285714285714285,0.028523643868124258,0.13039380053999647,Metropolitan Manila,NCR,PH130000000
2021-02-25,18.0,15.714285714285714,0.12835639740655916,0.11205717233905944,Metropolitan Manila,NCR,PH130000000
2021-02-26,21.0,15.142857142857142,0.14974913030765236,0.10798236607218455,Metropolitan Manila,NCR,PH130000000
2020-04-25,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-04-26,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-04-27,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-04-28,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-04-29,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-04-30,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-01,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-02,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-03,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-04,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-05,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-06,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-07,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-08,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-09,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-10,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-11,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-12,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-13,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-14,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-15,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-16,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-17,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-18,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-19,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-20,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-21,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-22,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-23,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-24,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-25,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-26,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-27,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-28,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-29,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-30,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-05-31,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-01,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-02,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-03,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-04,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-05,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-06,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-07,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-08,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-09,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-10,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-11,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-12,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-13,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-14,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-15,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-16,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-17,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-18,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-19,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-20,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-21,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-22,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-23,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-24,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-25,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-26,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-27,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-28,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-29,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-06-30,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-01,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-02,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-03,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-04,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-05,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-06,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-07,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-08,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-09,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-10,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-11,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-12,1.0,0.14285714285714285,0.02397584018211519,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-13,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-14,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-15,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-16,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-17,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-18,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-19,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-20,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-21,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-22,1.0,0.14285714285714285,0.02397584018211519,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-23,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-24,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-25,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-26,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-27,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-28,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-29,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-30,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-07-31,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-01,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-02,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-03,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-04,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-05,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-06,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-07,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-08,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-09,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-10,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-11,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-12,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-13,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-14,0.0,0.0,0.0,0.0,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-15,1.0,0.14285714285714285,0.02397584018211519,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-16,0.0,0.14285714285714285,0.0,0.0034251200260164553,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-17,1.0,0.2857142857142857,0.02397584018211519,0.006850240052032911,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-18,0.0,0.2857142857142857,0.0,0.006850240052032911,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-19,1.0,0.42857142857142855,0.02397584018211519,0.010275360078049368,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-20,0.0,0.42857142857142855,0.0,0.010275360078049368,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-21,3.0,0.8571428571428571,0.07192752054634557,0.020550720156098736,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-22,0.0,0.7142857142857142,0.0,0.01712560013008228,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-23,0.0,0.7142857142857142,0.0,0.01712560013008228,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
2020-08-24,0.0,0.5714285714285714,0.0,0.013700480104065826,Autonomous Region of Muslim Mindanao (ARMM),BARMM,PH150000000
