DATE,NUM_ASYMPTOMATIC,NUM_DAILY_ASYMPTOMATIC,MA7_NUM_ASYMPTOMATIC,MA7_NUM_DAILY_ASYMPTOMATIC,NUM_ASYMPTOMATIC_per_100kpop,NUM_DAILY_ASYMPTOMATIC_per_100kpop,MA7_NUM_ASYMPTOMATIC_per_100kpop,MA7_NUM_DAILY_ASYMPTOMATIC_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-06-28,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-29,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-06-30,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-01,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-02,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-03,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-04,0.0,0.0,-2.220446049250313e-16,6.344131569286608e-17,0.0,0.0,-1.486905836551549e-17,2.9738116731030977e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-05,1.0,1.0,0.14285714285714263,0.1428571428571429,0.02709472090175738,0.02709472090175738,0.0038706744145367536,0.0038706744145367714,Cagayan Valley (Region II),2,PH020000000
2020-07-06,2.0,2.0,0.42857142857142827,0.4285714285714286,0.05418944180351476,0.05418944180351476,0.011612023243610289,0.011612023243610308,Cagayan Valley (Region II),2,PH020000000
2020-07-07,3.0,3.0,0.8571428571428569,0.8571428571428571,0.08128416270527214,0.08128416270527214,0.023224046487220595,0.023224046487220613,Cagayan Valley (Region II),2,PH020000000
2020-07-08,4.0,1.0,1.4285714285714282,1.0,0.10837888360702952,0.02709472090175738,0.03870674414536767,0.027094720901757383,Cagayan Valley (Region II),2,PH020000000
2020-07-09,5.0,1.0,2.1428571428571423,1.1428571428571428,0.1354736045087869,0.02709472090175738,0.058060116218051516,0.03096539531629415,Cagayan Valley (Region II),2,PH020000000
2020-07-10,4.0,-1.0,2.714285714285714,1.0,0.10837888360702952,-0.02709472090175738,0.07354281387619858,0.027094720901757383,Cagayan Valley (Region II),2,PH020000000
2020-07-11,4.0,0.0,3.2857142857142856,1.0,0.10837888360702952,0.0,0.08902551153434567,0.027094720901757383,Cagayan Valley (Region II),2,PH020000000
2020-07-12,4.0,0.0,3.714285714285714,0.8571428571428571,0.10837888360702952,0.0,0.10063753477795596,0.023224046487220613,Cagayan Valley (Region II),2,PH020000000
2020-07-13,4.0,0.0,4.0,0.5714285714285714,0.10837888360702952,0.0,0.10837888360702949,0.015482697658147077,Cagayan Valley (Region II),2,PH020000000
2020-07-14,4.0,0.0,4.142857142857142,0.14285714285714285,0.10837888360702952,0.0,0.11224955802156626,0.0038706744145367723,Cagayan Valley (Region II),2,PH020000000
2020-07-15,4.0,0.0,4.142857142857142,0.0,0.10837888360702952,0.0,0.11224955802156626,3.96508223080413e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-16,4.0,0.0,4.0,-0.14285714285714285,0.10837888360702952,0.0,0.10837888360702949,-0.0038706744145367645,Cagayan Valley (Region II),2,PH020000000
2020-07-17,4.0,0.0,4.0,0.0,0.10837888360702952,0.0,0.10837888360702949,3.96508223080413e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-18,4.0,0.0,4.0,0.0,0.10837888360702952,0.0,0.10837888360702949,3.96508223080413e-18,Cagayan Valley (Region II),2,PH020000000
2020-07-19,3.0,-1.0,3.8571428571428568,-0.14285714285714285,0.08128416270527214,-0.02709472090175738,0.10450820919249273,-0.0038706744145367645,Cagayan Valley (Region II),2,PH020000000
2020-07-20,3.0,0.0,3.714285714285714,-0.14285714285714285,0.08128416270527214,0.0,0.10063753477795596,-0.0038706744145367645,Cagayan Valley (Region II),2,PH020000000
2020-07-21,3.0,0.0,3.571428571428571,-0.14285714285714285,0.08128416270527214,0.0,0.09676686036341921,-0.0038706744145367645,Cagayan Valley (Region II),2,PH020000000
